cnumber,ibu,abv,style,bcity
2,0.62,0.77,0.59215,0.06167
2,0.44,0.43,0.56246,0.28929
2,0.44,0.61,0.39309,0.40414
2,0.51,0.49,0.44583,0.40414
2,0.65,0.51,0.44583,0.40414
2,0.65,0.51,0.44583,0.40414
2,0.55,0.52,0.44583,0.72720
2,0.51,0.57,0.39309,0.72720
2,0.51,0.57,0.39309,0.72720
2,0.55,0.52,0.44583,0.72720
2,0.65,0.53,0.44583,0.41803
2,0.55,0.55,0.44583,0.67730
2,0.40,0.53,0.44583,0.45123
2,0.65,0.73,0.46637,0.96237
2,0.62,0.74,0.46637,0.69710
2,0.51,0.52,0.44583,0.69710
2,0.47,0.47,0.44583,0.20046
2,0.73,0.56,0.44583,0.75378
2,0.48,0.50,0.44583,0.58786
2,0.69,0.50,0.44583,0.40002
2,0.51,0.44,0.44583,0.40002
2,0.55,0.51,0.44583,0.79235
2,0.47,0.48,0.44583,0.13409
2,0.51,0.54,0.44583,0.20565
2,0.62,0.66,0.46637,0.92071
2,0.68,0.77,0.46637,0.74505
2,0.64,0.62,0.44583,0.74505
2,0.44,0.51,0.44583,0.03381
2,0.44,0.51,0.44583,0.03381
2,0.50,0.53,0.44583,0.69191
2,0.47,0.48,0.44583,0.69191
2,0.55,0.56,0.44583,0.09943
2,0.55,0.56,0.44583,0.09943
2,0.73,0.62,0.46637,0.06167
2,0.62,0.59,0.44583,0.06167
2,0.73,0.62,0.46637,0.06167
2,0.58,0.68,0.46637,0.26460
2,0.37,0.59,0.44583,0.26460
2,0.48,0.53,0.44583,0.06167
2,0.55,0.72,0.46637,0.06167
2,0.62,0.59,0.44583,0.06167
2,0.55,0.53,0.44583,0.06167
2,0.55,0.52,0.56246,0.06167
2,0.83,0.51,0.56246,0.06167
2,0.51,0.55,0.44583,0.40414
2,0.63,0.66,0.46637,0.72720
2,0.63,0.66,0.46637,0.72720
2,0.47,0.51,0.44583,0.28489
2,0.51,0.51,0.44583,0.19382
2,0.51,0.51,0.44583,0.19382
2,0.51,0.51,0.44583,0.19382
2,0.62,0.69,0.46637,0.45857
2,0.62,0.69,0.46637,0.45857
2,0.58,0.56,0.44583,0.74719
2,0.37,0.35,0.44583,0.41803
2,0.51,0.52,0.44583,0.05912
2,0.51,0.52,0.44583,0.05912
2,0.53,0.72,0.40722,0.23631
2,0.62,0.68,0.46637,0.12499
2,0.62,0.68,0.46637,0.12499
2,0.51,0.62,0.39309,0.12499
2,0.44,0.70,0.46637,0.12499
2,0.62,0.68,0.46637,0.12499
2,0.71,0.77,0.46564,0.12499
2,0.73,0.77,0.46637,0.12499
2,0.62,0.68,0.46637,0.12499
2,0.62,0.72,0.46637,0.13826
2,0.71,0.74,0.46564,0.13826
2,0.71,0.77,0.46564,0.13826
2,0.44,0.68,0.46637,0.13826
2,0.62,0.68,0.46637,0.01802
2,0.71,0.77,0.46564,0.01802
2,0.62,0.62,0.46637,0.01802
2,0.47,0.48,0.44583,0.63317
2,0.56,0.51,0.44583,0.02945
2,0.45,0.48,0.44583,0.02945
2,0.47,0.51,0.44583,0.06062
2,0.54,0.52,0.44583,0.40522
2,0.55,0.55,0.44583,0.25754
2,0.51,0.55,0.44583,0.46178
2,0.37,0.54,0.44583,0.30254
2,0.62,0.77,0.91996,0.39367
2,0.38,0.41,0.60787,0.39367
2,0.40,0.48,0.44583,0.45115
2,0.44,0.70,0.46564,0.23421
2,0.73,0.55,0.44583,0.23421
2,0.73,0.77,0.46637,0.23421
2,0.73,0.55,0.44583,0.23421
2,0.44,0.47,0.56246,0.20565
2,0.55,0.56,0.44583,0.20565
2,0.73,0.39,0.44583,0.60966
2,0.57,0.59,0.39309,0.37117
2,0.58,0.55,0.44583,0.37117
2,0.48,0.53,0.44583,0.06167
2,0.72,0.71,0.46637,0.05247
2,0.62,0.55,0.44583,0.05247
2,0.62,0.55,0.44583,0.05247
2,0.64,0.70,0.46637,0.66656
2,0.69,0.55,0.91996,0.21522
2,0.44,0.58,0.44583,0.66656
2,0.76,0.55,0.44583,0.20337
2,0.40,0.55,0.21017,0.20337
2,0.50,0.55,0.44583,0.08922
2,0.47,0.54,0.44583,0.72720
2,0.47,0.56,0.44583,0.19679
2,0.47,0.56,0.44583,0.19679
2,0.45,0.51,0.44583,0.20046
2,0.81,0.77,0.46637,0.20046
2,0.51,0.55,0.39309,0.20046
2,0.54,0.52,0.44583,0.20046
2,0.45,0.50,0.44583,0.20046
2,0.62,0.77,1.00000,0.20046
2,0.75,0.71,0.46637,0.20046
2,0.50,0.49,0.14557,0.20046
2,0.45,0.50,0.44583,0.20046
2,0.47,0.53,0.44583,0.01045
2,0.47,0.53,0.44583,0.01045
2,0.29,0.45,0.56246,0.30694
2,0.67,0.55,0.44583,0.30694
2,0.65,0.66,0.46637,0.54060
2,0.82,0.55,0.44583,0.54060
2,0.64,0.55,0.44583,0.35836
2,0.73,0.49,0.44583,0.97164
2,0.73,0.49,0.44583,0.97164
2,0.73,0.77,0.64768,0.97164
2,0.65,0.66,0.39309,0.97164
2,0.73,0.49,0.44583,0.97164
2,0.47,0.43,0.44583,0.01472
2,0.53,0.59,0.44583,0.33011
2,0.47,0.60,0.44583,0.33011
2,0.58,0.62,0.56246,0.33011
2,0.80,0.66,0.46637,0.39604
2,0.73,0.72,0.46637,0.39604
2,0.80,0.66,0.46637,0.39604
2,0.73,0.77,0.46637,0.39604
2,0.37,0.65,0.10700,0.39604
2,0.38,0.51,0.44583,0.24142
2,0.38,0.51,0.44583,0.24142
2,0.47,0.51,0.44583,0.01045
2,0.47,0.49,0.44583,0.02198
2,0.51,0.56,0.44583,0.04957
2,0.73,0.65,0.46637,0.16049
2,0.27,0.77,0.51971,0.59357
2,0.55,0.50,0.44583,0.59357
2,0.55,0.49,0.44583,0.59357
2,0.55,0.50,0.44583,0.59357
2,0.55,0.50,0.44583,0.59357
2,0.56,0.59,0.44583,0.59357
2,0.55,0.77,0.46564,0.59357
2,0.66,0.71,0.46637,0.59357
2,0.56,0.59,0.44583,0.59357
2,0.62,0.77,0.91996,0.96451
2,0.65,0.59,0.44583,0.96451
2,0.87,0.76,0.46637,0.96451
2,0.72,0.48,0.44583,0.96451
2,0.69,0.62,0.46637,0.06167
2,0.80,0.53,0.44583,0.26564
2,0.68,0.56,0.74375,0.26564
2,0.68,0.56,0.46637,0.26564
2,0.44,0.49,0.44583,0.26564
2,0.58,0.55,0.44583,0.56595
2,0.87,0.62,0.46637,0.22563
2,0.87,0.62,0.46637,0.22563
2,0.55,0.55,0.44583,0.12772
2,0.73,0.77,0.46637,0.47828
2,0.60,0.48,0.44583,0.36372
2,0.65,0.94,0.46564,0.17398
2,0.83,0.66,0.46637,0.17398
2,0.44,0.55,0.44583,0.56509
2,0.63,0.57,0.44583,0.28145
2,0.53,0.48,0.44583,0.75378
2,0.68,0.59,0.56246,0.53651
2,0.62,0.59,0.44583,0.53651
2,0.47,0.48,0.44583,0.00775
2,0.46,0.59,0.44583,0.47939
2,0.35,0.38,0.44583,0.28929
2,0.51,0.48,0.44583,0.28929
2,0.51,0.48,0.44583,0.28929
2,0.51,0.48,0.44583,0.28929
2,0.35,0.38,0.44583,0.28929
2,0.50,0.49,0.44583,0.44711
2,0.50,0.55,0.39309,0.44711
2,0.60,0.57,0.44583,0.84396
2,0.60,0.57,0.44583,0.84396
2,0.55,0.47,0.44583,0.67730
2,0.65,0.66,0.46637,0.03523
2,0.37,0.77,0.59215,0.00775
2,0.65,0.77,0.46637,0.00775
2,0.51,0.51,0.44583,0.01200
2,0.55,0.70,0.46637,0.84396
2,0.55,0.70,0.46637,0.84396
2,0.62,0.57,0.44583,0.12547
2,0.62,0.59,0.52552,0.12547
2,0.40,0.47,0.44583,0.59405
2,0.62,0.66,0.46637,0.59405
2,0.40,0.47,0.44583,0.59405
2,0.47,0.53,0.44583,0.22806
2,0.65,0.59,0.44583,0.92998
2,0.73,0.64,0.46637,0.36089
2,0.73,0.64,0.46637,0.36089
2,0.73,0.64,0.46637,0.36089
2,0.60,0.58,0.44583,0.04482
2,0.53,0.45,0.44583,0.75472
2,0.98,0.46,0.44583,0.23409
2,0.50,0.54,0.44583,0.28213
2,0.50,0.54,0.44583,0.28213
0,0.00,0.39,0.70848,0.81268
0,0.00,0.46,0.56246,0.81268
0,0.09,0.27,0.41332,0.60664
0,0.00,0.47,0.56246,0.60664
0,0.00,0.51,0.44583,0.60664
0,0.00,0.51,0.44583,0.60664
0,0.21,0.39,0.10891,0.60664
0,0.22,0.42,0.81990,0.79128
0,0.22,0.42,0.81990,0.79128
0,0.00,0.30,0.41332,0.86499
0,0.19,0.43,0.31309,0.70398
0,0.19,0.43,0.31309,0.70398
0,0.38,0.51,0.44583,0.75926
0,0.10,0.33,0.16544,0.75926
0,0.13,0.35,0.31309,0.75926
0,0.26,0.41,0.14557,0.62037
0,0.24,0.41,0.43721,0.62037
0,0.15,0.31,0.43721,0.72720
0,0.00,0.34,0.27293,0.91076
0,0.00,0.51,0.44583,0.91076
0,0.00,0.47,0.44583,0.61021
0,0.00,0.37,0.28994,0.61021
0,0.00,0.53,0.45666,0.97654
0,0.00,0.47,0.55751,0.97654
0,0.00,0.66,0.14557,0.97654
0,0.14,0.37,0.70848,0.75063
0,0.17,0.47,0.21017,0.75063
0,0.00,0.38,0.27293,0.54828
0,0.00,0.60,0.44583,0.54828
0,0.00,0.60,0.56246,0.54828
0,0.00,0.48,0.44583,0.67730
0,0.00,0.41,0.60787,0.67730
0,0.00,0.41,0.44110,0.67730
0,0.00,0.67,0.46637,0.97172
0,0.00,0.47,0.21017,0.97172
0,0.00,0.38,0.70848,0.97172
0,0.00,0.55,0.44583,0.97172
0,0.00,0.39,0.56246,0.97172
0,0.00,0.35,0.74375,0.89526
0,0.15,0.35,0.86517,0.89526
0,0.33,0.27,0.56246,0.89526
0,0.17,0.38,0.43721,0.72720
0,0.44,0.52,0.44583,0.72720
0,0.15,0.39,0.55751,0.72720
0,0.33,0.40,0.02292,0.72720
0,0.00,0.61,0.44583,0.94047
0,0.00,0.37,0.07331,0.94047
0,0.00,0.50,0.21017,0.94047
0,0.00,0.44,0.94546,0.94047
0,0.00,0.47,0.70848,0.94047
0,0.13,0.63,0.39309,0.49917
0,0.40,0.62,0.14557,0.71096
0,0.00,0.48,0.44583,0.71096
0,0.24,0.39,0.07331,0.60355
0,0.47,0.48,0.44583,0.97704
0,0.29,0.39,0.81990,0.97704
0,0.26,0.39,0.10891,0.97704
0,0.19,0.40,0.87150,0.97704
0,0.44,0.56,0.77375,0.97704
0,0.19,0.40,0.87150,0.97704
0,0.26,0.39,0.10891,0.97704
0,0.47,0.48,0.44583,0.97704
0,0.00,0.37,0.70848,0.97704
0,0.29,0.39,0.81990,0.97704
0,0.26,0.39,0.10891,0.97704
0,0.19,0.40,0.87150,0.97704
0,0.26,0.43,0.28994,0.73041
0,0.37,0.52,0.44583,0.73041
0,0.00,0.57,0.86517,0.95633
0,0.35,0.38,0.44583,0.95633
0,0.22,0.47,0.10700,0.95633
0,0.00,0.41,0.10891,0.95633
0,0.00,0.53,0.87150,0.95633
0,0.37,0.55,0.44583,0.95633
0,0.00,0.43,0.17396,0.95633
0,0.00,0.00,0.43721,0.47994
0,0.00,0.62,0.56246,0.47994
0,0.00,0.00,0.46637,0.47994
0,0.12,0.38,0.27293,0.73312
0,0.00,0.00,0.14557,0.67730
0,0.00,0.00,0.10891,0.67730
0,0.00,0.00,0.56246,0.67730
0,0.00,0.40,0.27241,0.89206
0,0.20,0.35,0.27241,0.89206
0,0.06,0.35,0.43261,0.64644
0,0.33,0.51,0.44583,0.64644
0,0.00,0.43,0.55751,0.64644
0,0.00,0.44,0.18808,0.64644
0,0.12,0.41,0.34410,0.64644
0,0.06,0.41,0.10891,0.64644
0,0.58,0.48,0.44583,0.88700
0,0.00,0.45,0.44583,0.79673
0,0.00,0.37,0.28837,0.79673
0,0.38,0.47,0.21017,0.91402
0,0.38,0.45,0.21017,0.91402
0,0.58,0.55,0.44583,0.91402
0,0.19,0.47,0.94546,0.91402
0,0.00,0.43,0.56246,0.91402
0,0.29,0.41,0.56246,0.70769
0,0.00,0.39,0.27293,0.72720
0,0.00,0.39,0.16544,0.56595
0,0.16,0.39,0.03435,0.56595
0,0.21,0.43,0.10891,0.56595
0,0.00,0.41,0.56246,0.59481
0,0.00,0.48,0.56246,0.93026
0,0.12,0.39,0.56246,0.86851
0,0.13,0.41,0.92735,0.86851
0,0.00,0.38,0.17396,0.86851
0,0.47,0.48,0.44583,0.86851
0,0.29,0.47,0.70848,0.69710
0,0.15,0.47,0.55751,0.69710
0,0.00,0.51,0.87150,0.81410
0,0.00,0.61,0.16544,0.81410
0,0.00,0.47,0.17396,0.81410
0,0.00,0.51,0.10891,0.81410
0,0.12,0.53,0.10891,0.81410
0,0.00,0.53,0.44583,0.81410
0,0.11,0.39,0.49598,0.72720
0,0.27,0.44,0.92735,0.94138
0,0.00,0.41,0.21017,0.97654
0,0.19,0.41,0.70848,0.97654
0,0.26,0.49,0.56246,0.97654
0,0.26,0.49,0.56246,0.97654
0,0.19,0.41,0.70848,0.97654
0,0.00,0.39,0.43721,0.62985
0,0.00,0.51,0.44583,0.62985
0,0.00,0.00,0.55751,0.74719
0,0.00,0.00,0.56246,0.74719
0,0.00,0.00,0.70848,0.74719
0,0.00,0.00,0.28837,0.74719
0,0.22,0.43,0.56246,0.50260
0,0.26,0.43,0.56246,0.62147
0,0.08,0.38,0.70848,0.62147
0,0.14,0.36,0.27241,0.56729
0,0.14,0.36,0.27241,0.56729
0,0.00,0.33,0.10891,0.56729
0,0.00,0.00,0.49598,0.56729
0,0.00,0.31,0.70848,0.88119
0,0.00,0.39,0.70848,0.88119
0,0.00,0.27,0.70848,0.88119
0,0.07,0.30,0.41332,0.74643
0,0.26,0.33,0.44583,0.74643
0,0.00,0.54,0.52088,0.72720
0,0.00,0.54,0.52088,0.72720
0,0.00,0.39,0.70848,0.72272
0,0.00,0.39,0.56246,0.72272
0,0.33,0.47,0.14557,0.63367
0,0.17,0.39,0.27293,0.63367
0,0.29,0.43,0.34410,0.61829
0,0.19,0.43,0.18808,0.56595
0,0.00,0.43,0.34410,0.56595
0,0.00,0.47,0.21017,0.56595
0,0.00,0.35,0.44583,0.56595
0,0.00,0.41,0.10891,0.56595
0,0.19,0.43,0.59469,0.56595
0,0.00,0.39,0.27241,0.56595
0,0.14,0.39,0.55751,0.56595
0,0.44,0.52,0.44583,0.72503
0,0.10,0.34,0.10891,0.72720
0,0.09,0.36,0.27293,0.84692
0,0.55,0.51,0.44583,0.84692
0,0.18,0.41,0.56246,0.84692
0,0.18,0.41,0.56246,0.84692
0,0.17,0.38,0.60787,0.78146
0,0.16,0.44,0.70848,0.78146
0,0.00,0.39,0.43721,0.82444
0,0.00,0.41,0.56246,0.82444
0,0.00,0.45,0.28994,0.82444
0,0.00,0.48,0.74375,0.82444
0,0.00,0.30,0.49598,0.55393
0,0.00,0.38,0.70848,0.77882
0,0.22,0.59,0.28994,0.77882
0,0.19,0.59,0.25581,0.72272
0,0.00,0.46,0.14557,0.72272
0,0.00,0.00,0.56246,0.72272
0,0.00,0.00,0.56246,0.72272
0,0.12,0.41,0.55751,0.72272
0,0.19,0.41,0.56246,0.72272
0,0.47,0.51,0.44583,1.00000
0,0.00,0.35,0.41332,1.00000
0,0.19,0.38,0.70848,0.63317
0,0.00,0.43,0.21017,0.63317
0,0.00,0.51,0.56246,0.92650
0,0.00,0.52,0.86650,0.92650
0,0.00,0.43,0.87150,0.92650
0,0.00,0.35,0.70848,0.92650
0,0.00,0.43,0.17396,0.92650
0,0.00,0.54,0.21017,0.92650
0,0.00,0.47,0.44583,0.92650
0,0.00,0.35,0.81990,0.72720
0,0.00,0.47,0.27293,0.72720
0,0.00,0.43,0.21017,0.61095
0,0.00,0.55,0.45666,0.61095
0,0.00,0.51,0.44583,0.81093
0,0.00,0.51,0.44583,0.81093
0,0.00,0.56,0.44583,0.94660
0,0.00,0.39,0.70848,0.81675
0,0.27,0.49,0.56246,0.82757
0,0.19,0.38,0.21484,0.54847
0,0.00,0.36,0.60787,0.54847
0,0.12,0.39,0.54860,0.48339
0,0.12,0.41,0.94546,0.86730
0,0.55,0.49,0.44583,0.86730
0,0.09,0.39,0.06278,0.86730
0,0.00,0.39,0.16544,0.86730
0,0.33,0.34,0.92735,0.91076
0,0.19,0.41,0.92735,0.91076
0,0.20,0.42,0.56246,0.54738
0,0.00,0.00,0.56246,0.92071
0,0.00,0.00,0.74375,0.83113
0,0.00,0.00,0.46637,0.83113
0,0.00,0.00,0.92735,0.83113
0,0.00,0.00,0.07392,0.83113
0,0.00,0.00,0.28837,0.83113
0,0.00,0.38,0.52088,0.59179
0,0.00,0.40,0.52088,0.59179
0,0.13,0.40,0.16544,0.81093
0,0.36,0.45,0.56246,0.81093
0,0.14,0.35,0.10891,0.69877
0,0.00,0.39,0.14150,0.61733
0,0.00,0.39,0.14150,0.61733
0,0.00,0.43,0.16544,0.61733
0,0.00,0.35,0.60787,0.61733
0,0.00,0.55,0.87150,0.87707
0,0.44,0.34,0.44583,0.82454
0,0.17,0.38,0.70848,0.98606
0,0.45,0.55,0.75229,0.98606
0,0.00,0.40,0.10891,0.98606
0,0.00,0.41,0.92735,0.98606
0,0.00,0.38,0.21017,0.98606
0,0.35,0.42,0.07331,0.98606
0,0.00,0.36,0.16544,0.65120
0,0.00,0.40,0.44583,0.65120
0,0.00,0.54,0.46637,0.65120
0,0.00,0.39,0.02077,0.65120
0,0.00,0.70,0.46637,0.98899
0,0.58,0.62,0.91996,0.98899
0,0.00,0.67,0.40722,0.98899
0,0.17,0.39,0.10891,0.98899
0,0.00,0.41,0.14557,0.98899
0,0.53,0.62,0.56246,0.98899
0,0.00,0.43,0.92735,0.98899
0,0.00,0.59,0.44583,0.98899
0,0.00,0.43,0.92735,0.98899
0,0.00,0.37,0.70848,0.98899
0,0.00,0.51,0.52687,0.59357
0,0.00,0.00,0.44583,0.52583
0,0.14,0.39,0.55751,0.95554
0,0.47,0.54,0.44583,0.95554
0,0.29,0.45,0.21017,0.54847
0,0.00,0.31,0.49598,0.59841
0,0.13,0.41,0.27293,0.90241
0,0.16,0.47,0.50002,0.90241
0,0.00,0.40,0.21017,0.90241
0,0.07,0.33,0.16544,0.90241
0,0.35,0.52,0.44583,0.90241
0,0.16,0.47,0.02077,0.90241
0,0.00,0.41,0.27293,0.90241
0,0.00,0.44,0.56246,0.73076
0,0.14,0.43,0.27241,0.73076
0,0.20,0.41,0.50002,0.70769
0,0.00,0.47,0.55751,0.70769
0,0.15,0.33,0.27241,0.70769
0,0.00,0.53,0.56246,0.70769
0,0.08,0.33,0.55751,0.70769
0,0.04,0.34,0.41332,0.70769
0,0.53,0.55,0.44583,0.92978
0,0.00,0.39,0.92735,0.86284
0,0.51,0.52,0.44583,0.96107
0,0.40,0.46,0.44583,0.98899
0,0.22,0.42,0.92735,0.98899
0,0.22,0.42,0.92735,0.98899
0,0.14,0.33,0.10891,0.98899
0,0.14,0.33,0.10891,0.98899
0,0.15,0.33,0.10891,0.98899
0,0.14,0.41,0.49598,0.72272
0,0.00,0.42,0.56246,0.48514
0,0.00,0.00,0.44583,0.48514
0,0.17,0.41,0.70848,0.81093
0,0.14,0.45,0.16544,0.81093
0,0.24,0.44,0.21017,0.81093
0,0.44,0.48,0.44583,0.81093
0,0.20,0.45,0.88529,0.81093
0,0.17,0.41,0.70848,0.81093
0,0.24,0.44,0.21017,0.81093
0,0.19,0.45,0.34410,0.81093
0,0.27,0.35,0.87150,0.81093
0,0.14,0.45,0.16544,0.81093
0,0.20,0.45,0.88529,0.81093
0,0.10,0.40,0.55751,0.81093
0,0.47,0.59,0.14557,0.81093
0,0.48,0.62,0.13756,0.81093
0,0.24,0.44,0.21017,0.81093
0,0.17,0.45,0.02292,0.81093
0,0.19,0.33,0.28837,0.81093
0,0.44,0.48,0.44583,0.81093
0,0.17,0.41,0.70848,0.81093
0,0.36,0.41,0.92735,0.87617
0,0.00,0.41,0.49598,0.87617
0,0.04,0.39,0.16544,0.94345
0,0.17,0.55,0.87150,0.94345
0,0.00,0.38,0.70848,0.94345
0,0.00,0.38,0.70848,0.94345
0,0.15,0.38,0.95766,0.94345
0,0.22,0.39,0.03435,0.94345
0,0.00,0.47,0.95766,0.94345
0,0.08,0.43,0.55751,0.94345
0,0.22,0.42,0.03435,0.94345
0,0.35,0.41,0.92735,0.94345
0,0.17,0.55,0.87150,0.94345
0,0.51,0.55,0.44583,0.94345
0,0.19,0.46,0.34410,0.94345
0,0.19,0.38,0.56246,0.94345
0,0.27,0.47,0.14557,0.94345
0,0.35,0.41,0.92735,0.94345
0,0.22,0.42,0.03435,0.94345
0,0.32,0.45,0.92735,0.94557
0,0.52,0.52,0.91996,0.94557
0,0.00,0.55,0.44583,0.98899
0,0.00,0.62,0.52552,0.98899
0,0.00,0.45,0.60787,0.98899
0,0.00,0.43,0.10891,0.98899
0,0.00,0.47,0.99980,0.98899
0,0.00,0.47,0.87150,0.98899
0,0.00,0.33,0.70848,0.98899
0,0.00,0.41,0.92735,0.98899
0,0.29,0.55,0.44583,0.57711
0,0.13,0.36,0.16544,0.86164
0,0.11,0.34,0.27241,0.86164
0,0.33,0.48,0.05216,0.64644
0,0.00,0.38,0.52088,0.64644
0,0.21,0.39,0.27293,0.64644
0,0.31,0.46,0.44583,0.64644
0,0.15,0.46,0.14150,0.64644
0,0.22,0.43,0.34410,0.64644
0,0.31,0.46,0.44583,0.64644
0,0.21,0.39,0.27293,0.64644
0,0.08,0.38,0.10891,0.64644
0,0.21,0.39,0.27293,0.64644
0,0.31,0.46,0.44583,0.64644
0,0.00,0.38,0.55751,0.58275
0,0.29,0.48,0.49598,0.77497
0,0.16,0.49,0.43721,0.69713
0,0.00,0.33,0.05216,0.63214
0,0.00,0.55,0.44583,0.67730
0,0.00,0.40,0.49598,0.67730
0,0.29,0.40,0.34732,0.67730
0,0.00,0.51,0.21017,0.67730
0,0.00,0.53,0.52088,0.72720
0,0.16,0.21,0.43261,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.44,0.45,0.56246,0.72720
0,0.26,0.45,0.14557,0.72720
0,0.44,0.47,0.05216,0.72720
0,0.44,0.45,0.56246,0.72720
0,0.24,0.40,0.07331,0.72720
0,0.24,0.38,0.56246,0.67730
0,0.20,0.46,0.55751,0.67730
0,0.15,0.43,0.17396,0.67730
0,0.00,0.00,0.44583,0.95134
0,0.14,0.41,0.63257,0.98399
0,0.12,0.38,0.49598,0.98399
0,0.58,0.56,0.52650,0.98399
0,0.47,0.52,0.52650,0.98399
0,0.33,0.38,0.52650,0.98399
0,0.00,0.39,0.52088,0.55734
0,0.00,0.40,0.52088,0.55734
0,0.00,0.43,0.16544,1.00000
0,0.00,0.51,0.44583,1.00000
0,0.00,0.55,0.44583,1.00000
0,0.00,0.39,0.56246,1.00000
0,0.00,0.52,0.59469,1.00000
0,0.00,0.54,0.44583,0.98261
0,0.12,0.39,0.94546,0.96237
0,0.37,0.39,0.92735,0.96237
0,0.12,0.41,0.22714,0.96237
0,0.00,0.55,0.44583,0.62913
0,0.18,0.59,0.52687,0.62913
0,0.19,0.45,0.54010,0.69710
0,0.19,0.43,0.34410,0.69710
0,0.15,0.37,0.27293,0.69710
0,0.15,0.52,0.21484,0.69710
0,0.33,0.38,0.31309,0.69710
0,0.00,0.45,0.02077,0.68796
0,0.12,0.39,0.70848,0.68796
0,0.00,0.53,0.44583,0.68796
0,0.00,0.45,0.02077,0.68796
0,0.09,0.51,0.96786,0.97704
0,0.47,0.51,0.44583,0.97704
0,0.47,0.51,0.44583,0.97704
0,0.37,0.43,0.92735,0.97704
0,0.47,0.51,0.44583,0.97704
0,0.09,0.51,0.96786,0.97704
0,0.00,0.00,0.55751,0.50101
0,0.00,0.00,0.56246,0.50101
0,0.00,0.40,0.56246,0.86851
0,0.00,0.43,0.07331,0.86851
0,0.51,0.47,0.44583,0.86851
0,0.08,0.45,0.94546,0.86851
0,0.00,0.38,0.70848,0.86851
0,0.47,0.49,0.44583,0.97063
0,0.09,0.38,0.10891,0.97063
0,0.14,0.36,0.31309,0.73481
0,0.14,0.36,0.31309,0.73481
0,0.14,0.36,0.31309,0.73481
0,0.14,0.36,0.31309,0.73481
0,0.00,0.62,0.40722,0.54828
0,0.09,0.39,0.17396,0.58786
0,0.07,0.38,0.43721,0.58786
0,0.22,0.41,0.60787,0.72550
0,0.22,0.47,0.21484,0.72550
0,0.29,0.45,0.14557,0.79235
0,0.31,0.45,0.56246,0.79235
0,0.15,0.41,0.16544,0.79235
0,0.00,0.47,0.21017,0.64671
0,0.00,0.59,0.14557,0.64671
0,0.14,0.30,0.28837,0.92137
0,0.23,0.40,0.45666,0.92137
0,0.15,0.41,0.43721,0.64470
0,0.00,0.48,0.44583,0.64470
0,0.00,0.45,0.56246,0.64470
0,0.24,0.40,0.56246,0.72720
0,0.00,0.56,0.52939,0.92071
0,0.00,0.52,0.34410,0.92071
0,0.16,0.35,0.45666,0.92071
0,0.00,0.43,0.44583,0.92071
0,0.00,0.43,0.14150,0.92071
0,0.14,0.39,0.10891,0.92071
0,0.22,0.70,0.29501,0.92071
0,0.11,0.47,0.16544,0.92071
0,0.19,0.47,0.70848,0.74505
0,0.00,0.37,0.60787,0.75378
0,0.00,0.48,0.44583,0.75378
0,0.15,0.39,0.21484,0.82719
0,0.35,0.51,0.14557,0.82719
0,0.26,0.39,0.56246,0.82719
0,0.00,0.62,0.46637,0.82719
0,0.00,0.62,0.46637,0.82719
0,0.00,0.39,0.86517,0.82719
0,0.00,0.39,0.21484,0.82719
0,0.00,0.51,0.14557,0.82719
0,0.00,0.43,0.07331,0.69191
0,0.00,0.39,0.21484,0.69191
0,0.00,0.55,0.40722,0.69191
0,0.00,0.64,0.16544,0.69191
0,0.18,0.47,0.56246,0.69191
0,0.09,0.39,0.55751,0.69191
0,0.12,0.43,0.10891,0.69191
0,0.14,0.35,0.27241,0.69191
0,0.22,0.45,0.21017,0.69191
0,0.25,0.29,0.21017,0.79229
0,0.16,0.29,0.55751,0.79229
0,0.09,0.41,0.16544,0.84277
0,0.22,0.41,0.87150,0.84277
0,0.45,0.55,0.44583,0.84277
0,0.12,0.41,0.70848,0.84277
0,0.00,0.44,0.56246,0.71861
0,0.45,0.49,0.44583,0.86851
0,0.45,0.49,0.44583,0.86851
0,0.09,0.38,0.55751,0.86851
0,0.18,0.39,0.87150,0.86851
0,0.51,0.45,0.44583,0.86851
0,0.00,0.65,0.46637,0.98899
0,0.00,0.62,0.44583,0.98899
0,0.00,0.59,0.44583,0.98899
0,0.00,0.59,0.75229,0.98899
0,0.00,0.51,0.21484,0.98899
0,0.06,0.34,0.41332,0.98899
0,0.00,0.59,0.44583,0.98899
0,0.00,0.41,0.92735,0.98899
0,0.00,0.39,0.43721,0.54060
0,0.00,0.53,0.44583,0.54060
0,0.00,0.38,0.55751,0.88462
0,0.00,0.38,0.03435,0.88462
0,0.00,0.00,0.92735,0.88462
0,0.00,0.31,0.47746,0.48049
0,0.00,0.39,0.49598,0.48049
0,0.00,0.48,0.49598,0.48049
0,0.00,0.48,0.49598,0.48049
0,0.00,0.43,0.49598,0.48049
0,0.00,0.43,0.49598,0.48049
0,0.00,0.43,0.49598,0.48049
